trip_id,start_time,end_time,duration_sec,bike_id,start_station_id,end_station_id,user_id,time_id
25562,2020-01-01 00:37:15.300,2020-01-01 00:48:04.300,649.0,4664,241,265,15,2020010100
25563,2020-01-01 00:42:55.500,2020-01-01 00:48:01.500,306.0,6178,76,109,14,2020010100
25564,2020-01-01 00:41:25.800,2020-01-01 00:47:40.900,375.1,4981,66,15,70,2020010100
25565,2020-01-01 00:37:18.900,2020-01-01 00:47:31.300,612.4,4335,123,67,8,2020010100
25566,2020-01-01 00:31:23.500,2020-01-01 00:47:15.900,952.4,6357,343,121,54,2020010100
25567,2020-01-01 00:23:23.000,2020-01-01 00:47:15.800,1432.8,5155,245,230,141,2020010100
25568,2020-01-01 00:41:16.200,2020-01-01 00:47:06.700,350.5,4010,341,305,51,2020010100
25569,2020-01-01 00:29:40.600,2020-01-01 00:47:03.500,1042.9,779,303,278,5,2020010100
25570,2020-01-01 00:39:10.900,2020-01-01 00:46:55.100,464.2,6414,25,30,20,2020010100
25571,2020-01-01 00:38:07.900,2020-01-01 00:46:51.700,523.8,6216,363,30,28,2020010100
25572,2020-01-01 00:39:12.500,2020-01-01 00:46:46.400,453.9,4806,363,30,36,2020010100
25573,2020-01-01 00:40:06.800,2020-01-01 00:46:43.700,396.9,4711,36,30,31,2020010100
25574,2020-01-01 00:38:39.300,2020-01-01 00:46:21.700,462.4,4399,36,33,54,2020010100
25575,2020-01-01 00:28:29.100,2020-01-01 00:45:25.800,1016.7,5525,49,139,79,2020010100
25576,2020-01-01 00:40:53.200,2020-01-01 00:45:14.700,261.5,6593,30,89,10,2020010100
25577,2020-01-01 00:41:06.900,2020-01-01 00:45:11.400,244.5,1226,50,27,40,2020010100
25578,2020-01-01 00:37:46.600,2020-01-01 00:45:10.300,443.7,2714,5,67,14,2020010100
25579,2020-01-01 00:33:43.500,2020-01-01 00:45:06.200,682.7,4432,343,115,8,2020010100
25580,2020-01-01 00:33:06.200,2020-01-01 00:44:59.500,713.3,6314,14,30,77,2020010100
25581,2020-01-01 00:31:42.100,2020-01-01 00:44:48.000,785.9,5122,343,115,22,2020010100
25582,2020-01-01 00:39:14.600,2020-01-01 00:44:40.300,325.7,5200,79,5,81,2020010100
25583,2020-01-01 00:38:25.300,2020-01-01 00:43:58.900,333.6,4645,337,203,65,2020010100
25584,2020-01-01 00:35:14.900,2020-01-01 00:43:52.800,517.9,6198,312,310,48,2020010100
25585,2020-01-01 00:39:04.700,2020-01-01 00:43:52.000,287.3,5936,6,15,94,2020010100
25586,2020-01-01 00:37:49.800,2020-01-01 00:43:46.200,356.4,5307,343,21,16,2020010100
25587,2020-01-01 00:34:45.100,2020-01-01 00:43:44.800,539.7,5175,6,27,84,2020010100
25588,2020-01-01 00:39:09.400,2020-01-01 00:43:40.700,271.3,5182,22,28,107,2020010100
25589,2020-01-01 00:34:47.200,2020-01-01 00:43:37.700,530.5,4765,238,241,42,2020010100
25590,2020-01-01 00:30:06.000,2020-01-01 00:43:33.600,807.6,5846,74,67,22,2020010100
25591,2020-01-01 00:33:13.600,2020-01-01 00:43:16.900,603.3,5959,104,27,10,2020010100
25592,2020-01-01 00:17:02.600,2020-01-01 00:43:15.000,1572.4,4708,385,240,43,2020010100
25593,2020-01-01 00:40:25.400,2020-01-01 00:43:13.900,168.5,1538,16,23,65,2020010100
25594,2020-01-01 00:33:08.000,2020-01-01 00:43:08.400,600.4,6225,104,27,10,2020010100
25595,2020-01-01 00:36:13.000,2020-01-01 00:43:04.400,411.4,4967,20,6,18,2020010100
25596,2020-01-01 00:36:49.300,2020-01-01 00:42:53.500,364.2,4582,241,271,118,2020010100
25597,2020-01-01 00:06:53.200,2020-01-01 00:42:52.000,2158.8,4445,10,10,38,2020010100
25598,2020-01-01 00:32:35.400,2020-01-01 00:42:49.300,613.9,5469,90,96,10,2020010100
25599,2020-01-01 00:35:49.100,2020-01-01 00:42:46.800,417.7,5832,50,16,76,2020010100
25600,2020-01-01 00:17:58.900,2020-01-01 00:42:46.700,1487.8,4814,79,43,140,2020010100
25601,2020-01-01 00:34:32.400,2020-01-01 00:42:37.300,484.9,5726,163,196,51,2020010100
25602,2020-01-01 00:35:28.600,2020-01-01 00:42:34.300,425.7,4700,163,196,126,2020010100
25603,2020-01-01 00:19:24.300,2020-01-01 00:42:25.200,1380.9,2461,196,193,11,2020010100
25604,2020-01-01 00:33:11.400,2020-01-01 00:42:13.000,541.6,5816,21,6,88,2020010100
25605,2020-01-01 00:23:50.000,2020-01-01 00:42:01.400,1091.4,6434,21,31,7,2020010100
25606,2020-01-01 00:32:50.700,2020-01-01 00:41:49.900,539.2,6628,357,317,12,2020010100
25607,2020-01-01 00:38:31.400,2020-01-01 00:41:38.600,187.2,4531,160,230,184,2020010100
25608,2020-01-01 00:34:14.500,2020-01-01 00:41:29.500,435.0,5828,90,43,65,2020010100
25609,2020-01-01 00:31:27.300,2020-01-01 00:41:28.500,601.2,4464,15,30,81,2020010100
25610,2020-01-01 00:20:03.100,2020-01-01 00:41:11.800,1268.7,5000,24,55,65,2020010100
25611,2020-01-01 00:35:43.600,2020-01-01 00:41:03.500,319.9,4538,160,218,16,2020010100
25612,2020-01-01 00:22:31.900,2020-01-01 00:41:01.100,1109.2,4958,17,130,45,2020010100
25613,2020-01-01 00:05:46.300,2020-01-01 00:40:56.100,2109.8,3806,341,298,128,2020010100
25614,2020-01-01 00:30:06.000,2020-01-01 00:40:43.000,637.0,4455,104,36,14,2020010100
25615,2020-01-01 00:24:55.300,2020-01-01 00:40:28.100,932.8,5333,60,22,14,2020010100
25616,2020-01-01 00:34:27.200,2020-01-01 00:40:26.100,358.9,6188,80,5,65,2020010100
25617,2020-01-01 00:33:47.300,2020-01-01 00:40:21.400,394.1,4602,47,42,24,2020010100
25618,2020-01-01 00:33:14.700,2020-01-01 00:39:45.500,390.8,6051,102,104,162,2020010100
25619,2020-01-01 00:33:24.600,2020-01-01 00:39:35.700,371.1,4964,79,58,27,2020010100
25620,2020-01-01 00:29:18.900,2020-01-01 00:39:12.600,593.7,5965,116,223,110,2020010100
25621,2020-01-01 00:35:10.200,2020-01-01 00:38:54.100,223.9,4828,250,351,213,2020010100
25622,2020-01-01 00:29:06.700,2020-01-01 00:38:13.700,547.0,4976,349,17,14,2020010100
25623,2020-01-01 00:34:55.400,2020-01-01 00:37:59.000,183.6,5518,6,8,38,2020010100
25624,2020-01-01 00:35:14.900,2020-01-01 00:37:50.500,155.6,4513,247,239,15,2020010100
25625,2020-01-01 00:29:13.400,2020-01-01 00:37:40.000,506.6,6513,16,81,19,2020010100
25626,2020-01-01 00:29:55.000,2020-01-01 00:37:34.200,459.2,6494,88,67,8,2020010100
25627,2020-01-01 00:31:53.900,2020-01-01 00:37:33.200,339.3,4903,163,181,21,2020010100
25628,2020-01-01 00:32:20.900,2020-01-01 00:36:30.600,249.7,6117,3,13,18,2020010100
25629,2020-01-01 00:22:42.100,2020-01-01 00:36:22.900,820.8,6551,9,93,48,2020010100
25630,2020-01-01 00:26:22.400,2020-01-01 00:35:58.800,576.4,6168,14,67,6,2020010100
25631,2020-01-01 00:29:59.700,2020-01-01 00:35:46.900,347.2,5931,11,28,87,2020010100
25632,2020-01-01 00:28:09.900,2020-01-01 00:35:42.600,452.7,5833,22,81,81,2020010100
25633,2020-01-01 00:00:25.100,2020-01-01 00:35:35.800,2110.7,3183,160,266,28,2020010100
25634,2020-01-01 00:28:53.100,2020-01-01 00:35:18.500,385.4,5905,11,3,51,2020010100
25635,2020-01-01 00:28:05.800,2020-01-01 00:35:07.500,421.7,5573,67,284,64,2020010100
25636,2020-01-01 00:27:53.000,2020-01-01 00:34:30.100,397.1,4010,305,341,51,2020010100
25637,2020-01-01 00:19:17.600,2020-01-01 00:34:29.300,911.7,3986,309,310,48,2020010100
25638,2020-01-01 00:27:10.200,2020-01-01 00:34:20.900,430.7,5167,198,203,17,2020010100
25639,2020-01-01 00:20:50.100,2020-01-01 00:34:18.700,808.6,5547,14,67,8,2020010100
25640,2020-01-01 00:23:10.800,2020-01-01 00:34:04.300,653.5,6525,22,104,65,2020010100
25641,2020-01-01 00:20:36.300,2020-01-01 00:34:03.700,807.4,5401,13,67,7,2020010100
25642,2020-01-01 00:49:56.700,2020-01-02 00:33:58.000,85441.3,6025,154,174,21,2020010100
25643,2020-01-01 00:29:07.900,2020-01-01 00:33:49.100,281.2,6454,171,210,128,2020010100
25644,2020-01-01 00:10:11.900,2020-01-01 00:33:41.400,1409.5,867,204,7,32,2020010100
25645,2020-01-01 00:23:26.400,2020-01-01 00:33:30.300,603.9,4824,59,90,20,2020010100
25646,2020-01-01 00:21:55.600,2020-01-01 00:33:23.400,687.8,4965,22,61,20,2020010100
25647,2020-01-01 00:27:56.100,2020-01-01 00:33:11.800,315.7,5087,258,243,46,2020010100
25648,2020-01-01 00:29:04.100,2020-01-01 00:32:39.500,215.4,4931,93,81,10,2020010100
25649,2020-01-01 00:27:43.700,2020-01-01 00:32:32.100,288.4,4525,266,267,79,2020010100
25650,2020-01-01 00:17:52.600,2020-01-01 00:32:23.900,871.3,6107,90,36,74,2020010100
25651,2020-01-01 00:16:44.200,2020-01-01 00:31:38.400,894.2,1683,126,343,65,2020010100
25652,2020-01-01 00:11:12.000,2020-01-01 00:31:30.100,1218.1,5940,13,375,52,2020010100
25653,2020-01-01 00:27:03.700,2020-01-01 00:31:11.900,248.2,6385,239,256,23,2020010100
25654,2020-01-01 00:27:44.100,2020-01-01 00:30:54.400,190.3,6041,246,242,31,2020010100
25655,2020-01-01 00:21:24.600,2020-01-01 00:30:44.200,559.6,4372,15,30,18,2020010100
25656,2020-01-01 00:23:37.600,2020-01-01 00:30:39.700,422.1,4990,338,195,70,2020010100
25657,2020-01-01 00:23:33.600,2020-01-01 00:30:39.200,425.6,4329,58,3,34,2020010100
25658,2020-01-01 00:25:49.200,2020-01-01 00:30:36.600,287.4,5787,243,245,42,2020010100
25659,2020-01-01 00:21:05.200,2020-01-01 00:30:31.500,566.3,4625,343,9,15,2020010100
25660,2020-01-01 00:10:09.000,2020-01-01 00:30:31.100,1222.1,3841,296,310,11,2020010100
25661,2020-01-01 00:25:36.300,2020-01-01 00:30:28.500,292.2,5937,343,67,44,2020010100
25662,2020-01-01 00:25:52.800,2020-01-01 00:29:56.700,243.9,6070,3,44,74,2020010100
25663,2020-01-01 00:22:10.700,2020-01-01 00:29:53.300,462.6,5247,22,93,41,2020010100
25664,2020-01-01 00:22:35.500,2020-01-01 00:29:35.600,420.1,4941,119,75,65,2020010100
25665,2020-01-01 00:14:30.500,2020-01-01 00:29:30.500,900.0,4817,26,116,8,2020010100
25666,2020-01-01 00:23:30.500,2020-01-01 00:29:27.700,357.2,6295,66,114,14,2020010100
25667,2020-01-01 00:13:37.700,2020-01-01 00:29:26.300,948.6,3322,200,200,14,2020010100
25668,2020-01-01 00:24:35.600,2020-01-01 00:29:25.800,290.2,5454,101,67,38,2020010100
25669,2020-01-01 00:24:51.300,2020-01-01 00:29:23.800,272.5,5089,340,274,30,2020010100
25670,2020-01-01 00:18:08.200,2020-01-01 00:28:31.500,623.3,416,43,67,77,2020010100
25671,2020-01-01 00:12:23.400,2020-01-01 00:28:17.000,953.6,6135,181,385,146,2020010100
25672,2020-01-01 00:17:54.900,2020-01-01 00:28:15.000,620.1,4648,16,104,24,2020010100
25673,2020-01-01 00:06:55.100,2020-01-01 00:27:57.600,1262.5,5275,14,356,24,2020010100
25674,2020-01-01 00:13:46.400,2020-01-01 00:27:42.400,836.0,6510,50,17,67,2020010100
25675,2020-01-01 00:07:12.800,2020-01-01 00:27:34.300,1221.5,6200,278,309,18,2020010100
25676,2020-01-01 00:20:05.100,2020-01-01 00:27:33.700,448.6,4544,250,263,196,2020010100
25677,2020-01-01 00:19:34.900,2020-01-01 00:27:07.500,452.6,5759,240,244,42,2020010100
25678,2020-01-01 00:18:02.400,2020-01-01 00:26:55.100,532.7,6340,108,62,28,2020010100
25679,2020-01-01 00:19:02.300,2020-01-01 00:26:52.300,470.0,4633,364,16,65,2020010100
25680,2020-01-01 00:18:12.000,2020-01-01 00:26:43.100,511.1,4369,25,30,48,2020010100
25681,2020-01-01 00:17:54.600,2020-01-01 00:26:28.600,514.0,6547,21,30,117,2020010100
25682,2020-01-01 00:07:59.200,2020-01-01 00:26:27.900,1108.7,6193,369,9,8,2020010100
25683,2020-01-01 00:21:29.200,2020-01-01 00:26:25.600,296.4,4332,349,77,37,2020010100
25684,2020-01-01 00:09:15.000,2020-01-01 00:26:13.300,1018.3,5153,148,196,24,2020010100
25685,2020-01-01 00:11:27.000,2020-01-01 00:25:53.600,866.6,6176,160,151,86,2020010100
25686,2020-01-01 00:08:33.900,2020-01-01 00:25:50.600,1036.7,2853,318,318,81,2020010100
25687,2020-01-01 00:19:37.600,2020-01-01 00:25:45.400,367.8,1334,343,15,70,2020010100
25688,2020-01-01 00:14:36.400,2020-01-01 00:25:36.700,660.3,5013,22,92,12,2020010100
25689,2020-01-01 00:16:56.200,2020-01-01 00:25:26.900,510.7,4412,81,5,103,2020010100
25690,2020-01-01 00:14:32.500,2020-01-01 00:25:25.400,652.9,6224,81,5,39,2020010100
25691,2020-01-01 00:17:53.600,2020-01-01 00:25:22.800,449.2,4620,160,159,131,2020010100
25692,2020-01-01 00:06:08.300,2020-01-01 00:25:11.900,1143.6,6513,88,16,17,2020010100
25693,2020-01-01 00:21:34.100,2020-01-01 00:25:00.100,206.0,5864,8,15,66,2020010100
25694,2020-01-01 00:15:48.000,2020-01-01 00:24:34.100,526.1,6151,24,93,54,2020010100
25695,2020-01-01 00:14:37.800,2020-01-01 00:24:20.300,582.5,5535,349,91,22,2020010100
25696,2020-01-01 00:15:00.300,2020-01-01 00:24:14.700,554.4,5144,256,269,42,2020010100
25697,2020-01-01 00:20:36.900,2020-01-01 00:24:13.600,216.7,6123,343,21,48,2020010100
25698,2020-01-01 00:13:02.300,2020-01-01 00:24:04.300,662.0,6493,122,104,9,2020010100
25699,2020-01-01 00:03:05.500,2020-01-01 00:23:51.600,1246.1,294,3,100,94,2020010100
25700,2020-01-01 00:14:56.300,2020-01-01 00:23:28.300,512.0,228,269,243,51,2020010100
25701,2020-01-01 00:58:47.000,2020-01-02 00:23:27.500,84280.5,5307,77,343,16,2020010100
25702,2020-01-01 00:11:55.200,2020-01-01 00:23:07.600,672.4,4381,104,24,91,2020010100
25703,2020-01-01 00:20:19.100,2020-01-01 00:23:00.600,161.5,5040,162,203,105,2020010100
25704,2020-01-01 00:06:16.500,2020-01-01 00:22:51.300,994.8,3731,20,77,31,2020010100
25705,2020-01-01 00:14:11.800,2020-01-01 00:22:40.200,508.4,3967,283,276,54,2020010100
25706,2020-01-01 00:06:23.100,2020-01-01 00:22:39.700,976.6,5854,130,369,21,2020010100
25707,2020-01-01 00:15:44.100,2020-01-01 00:22:39.300,415.2,6406,246,268,15,2020010100
25708,2020-01-01 00:16:04.500,2020-01-01 00:22:37.800,393.3,6291,50,21,14,2020010100
25709,2020-01-01 00:04:05.200,2020-01-01 00:22:28.900,1103.7,6480,49,133,21,2020010100
25710,2020-01-01 00:14:52.600,2020-01-01 00:22:05.500,432.9,6397,243,238,54,2020010100
25711,2020-01-01 00:06:30.300,2020-01-01 00:22:04.000,933.7,6458,16,87,14,2020010100
25712,2020-01-01 00:14:50.000,2020-01-01 00:22:00.900,430.9,6469,115,124,14,2020010100
25713,2020-01-01 00:17:05.300,2020-01-01 00:21:48.700,283.4,6113,49,3,184,2020010100
25714,2020-01-01 00:12:58.500,2020-01-01 00:21:37.200,518.7,2103,126,89,8,2020010100
25715,2020-01-01 00:14:56.900,2020-01-01 00:21:31.000,394.1,5609,163,202,113,2020010100
25716,2020-01-01 00:12:53.200,2020-01-01 00:21:29.600,516.4,2960,21,67,13,2020010100
25717,2020-01-01 00:10:30.300,2020-01-01 00:21:26.100,655.8,6593,8,30,70,2020010100
25718,2020-01-01 00:18:33.800,2020-01-01 00:21:15.700,161.9,3894,327,295,42,2020010100
25719,2020-01-01 00:13:16.200,2020-01-01 00:21:14.100,477.9,4795,368,31,79,2020010100
25720,2020-01-01 00:07:58.800,2020-01-01 00:21:14.000,795.2,5852,27,67,30,2020010100
25721,2020-01-01 00:10:37.800,2020-01-01 00:21:06.700,628.9,700,22,30,30,2020010100
25722,2020-01-01 00:10:11.400,2020-01-01 00:20:44.900,633.5,5227,43,67,10,2020010100
25723,2020-01-01 00:17:46.000,2020-01-01 00:20:36.300,170.3,5445,75,356,39,2020010100
25724,2020-01-01 00:10:53.300,2020-01-01 00:20:36.000,582.7,5380,58,67,34,2020010100
25725,2020-01-01 00:14:24.000,2020-01-01 00:20:22.800,358.8,6095,66,27,38,2020010100
25726,2020-01-01 00:02:44.600,2020-01-01 00:20:01.900,1037.3,5351,144,368,36,2020010100
25727,2020-01-01 00:15:28.400,2020-01-01 00:19:58.700,270.3,4513,256,247,28,2020010100
25728,2020-01-01 00:08:17.100,2020-01-01 00:19:43.700,686.6,4645,200,337,81,2020010100
25729,2020-01-01 00:06:48.900,2020-01-01 00:19:36.500,767.6,6263,8,30,107,2020010100
25730,2020-01-01 00:05:01.500,2020-01-01 00:19:34.000,872.5,4719,43,336,29,2020010100
25731,2020-01-01 00:13:58.900,2020-01-01 00:19:32.400,333.5,5146,182,178,41,2020010100
25732,2020-01-01 00:14:41.700,2020-01-01 00:19:21.900,280.2,6118,64,5,14,2020010100
25733,2020-01-01 00:05:01.200,2020-01-01 00:19:17.500,856.3,1515,89,15,65,2020010100
25734,2020-01-01 00:08:45.500,2020-01-01 00:19:05.800,620.3,5898,17,30,14,2020010100
25735,2020-01-01 00:12:04.500,2020-01-01 00:18:47.200,402.7,4487,243,244,54,2020010100
25736,2020-01-01 00:14:29.000,2020-01-01 00:18:43.300,254.3,4899,256,239,23,2020010100
25737,2020-01-01 00:08:44.400,2020-01-01 00:18:43.000,598.6,5827,80,16,31,2020010100
25738,2020-01-01 00:26:20.400,2020-01-02 00:18:35.600,85935.2,4030,300,35,48,2020010100
25739,2020-01-01 00:26:34.800,2020-01-02 00:18:35.500,85920.7,3777,300,35,12,2020010100
25740,2020-01-01 00:08:08.900,2020-01-01 00:17:50.200,581.3,5966,102,27,18,2020010100
25741,2020-01-01 00:12:32.100,2020-01-01 00:17:48.300,316.2,1238,151,157,20,2020010100
25742,2020-01-01 00:05:53.800,2020-01-01 00:17:46.400,712.6,5245,86,368,77,2020010100
25743,2020-01-01 00:09:21.900,2020-01-01 00:17:35.600,493.7,4373,22,30,39,2020010100
25744,2020-01-01 00:13:11.200,2020-01-01 00:17:35.100,263.9,2522,343,30,8,2020010100
25745,2020-01-01 00:33:50.500,2020-01-02 00:17:18.700,85408.2,6311,110,75,21,2020010100
25746,2020-01-01 00:05:29.600,2020-01-01 00:17:11.700,702.1,3474,364,24,17,2020010100
25747,2020-01-01 00:09:08.900,2020-01-01 00:17:10.900,482.0,5328,58,67,26,2020010100
25748,2020-01-01 00:11:33.800,2020-01-01 00:17:09.900,336.1,6560,36,30,34,2020010100
25749,2020-01-01 00:07:22.300,2020-01-01 00:17:08.600,586.3,6306,104,27,38,2020010100
25750,2020-01-01 00:11:46.400,2020-01-01 00:16:58.700,312.3,6294,70,85,21,2020010100
25751,2020-01-01 00:09:40.400,2020-01-01 00:16:54.400,434.0,3719,254,245,141,2020010100
25752,2020-01-01 00:12:08.700,2020-01-01 00:16:54.200,285.5,5546,343,21,81,2020010100
25753,2020-01-01 00:10:54.400,2020-01-01 00:16:41.000,346.6,6108,343,15,77,2020010100
25754,2020-01-01 00:02:05.300,2020-01-01 00:16:36.700,871.4,5221,126,15,225,2020010100
25755,2020-01-01 00:03:54.500,2020-01-01 00:16:20.800,746.3,5335,349,123,13,2020010100
25756,2020-01-01 00:37:46.400,2020-01-02 00:16:19.600,85113.2,4228,303,388,26,2020010100
25757,2020-01-01 00:08:09.900,2020-01-01 00:16:19.200,489.3,6628,317,357,27,2020010100
25758,2020-01-01 00:11:44.900,2020-01-01 00:16:11.900,267.0,2481,85,98,16,2020010100
25759,2020-01-01 00:10:44.400,2020-01-01 00:16:04.600,320.2,5242,22,50,37,2020010100
25760,2020-01-01 00:12:29.200,2020-01-01 00:16:00.200,211.0,5269,343,27,241,2020010100
25761,2020-01-01 00:01:21.800,2020-01-01 00:15:22.400,840.6,6308,63,15,146,2020010100
25762,2020-01-01 00:06:04.300,2020-01-01 00:14:50.300,526.0,4010,280,305,12,2020010100
25763,2020-01-01 00:10:28.400,2020-01-01 00:14:33.200,244.8,4229,296,317,54,2020010100
25764,2020-01-01 00:12:04.100,2020-01-01 00:14:29.000,144.9,4787,258,238,55,2020010100
25765,2020-01-01 00:55:35.400,2020-01-02 00:14:14.600,83919.2,5360,26,63,76,2020010100
25766,2020-01-01 00:05:08.300,2020-01-01 00:14:00.700,532.4,6394,22,64,70,2020010100
25767,2020-01-01 00:07:43.400,2020-01-01 00:13:57.700,374.3,4739,62,58,41,2020010100
25768,2020-01-01 00:04:02.300,2020-01-01 00:13:51.300,589.0,6455,22,4,76,2020010100
25769,2020-01-01 00:08:10.300,2020-01-01 00:13:46.400,336.1,5162,6,17,49,2020010100
25770,2020-01-01 00:02:59.900,2020-01-01 00:13:44.600,644.7,6290,11,30,65,2020010100
25771,2020-01-01 00:01:52.900,2020-01-01 00:13:39.600,706.7,6419,81,109,52,2020010100
25772,2020-01-01 00:06:02.400,2020-01-01 00:13:22.700,440.3,6259,19,30,38,2020010100
25773,2020-01-01 00:04:49.600,2020-01-01 00:13:10.500,500.9,4450,28,92,38,2020010100
25774,2020-01-01 00:02:20.100,2020-01-01 00:12:32.300,612.2,4934,284,64,76,2020010100
25775,2020-01-01 00:00:52.000,2020-01-01 00:12:28.500,696.5,4795,123,368,27,2020010100
25776,2020-01-01 00:00:27.500,2020-01-01 00:11:59.400,691.9,5179,256,351,65,2020010100
25777,2020-01-01 00:02:47.700,2020-01-01 00:11:55.600,547.9,5344,93,62,65,2020010100
25778,2020-01-01 00:56:21.900,2020-01-02 00:11:51.700,83729.8,3851,310,305,51,2020010100
25779,2020-01-01 00:02:21.700,2020-01-01 00:11:50.400,568.7,6195,356,5,13,2020010100
25780,2020-01-01 00:09:28.500,2020-01-01 00:11:16.500,108.0,6211,47,321,27,2020010100
25781,2020-01-01 00:58:07.300,2020-01-02 00:11:11.900,83584.6,5573,10,30,14,2020010100
25782,2020-01-01 00:03:05.900,2020-01-01 00:11:10.100,484.2,5136,21,30,11,2020010100
25783,2020-01-01 00:06:49.700,2020-01-01 00:11:01.000,251.3,6564,44,3,74,2020010100
25784,2020-01-01 00:05:06.200,2020-01-01 00:10:58.500,352.3,6503,81,321,62,2020010100
25785,2020-01-01 00:54:56.400,2020-01-02 00:10:11.800,83715.4,5863,371,383,54,2020010100
25786,2020-01-01 00:04:42.200,2020-01-01 00:10:03.400,321.2,4369,50,25,36,2020010100
25787,2020-01-01 00:08:32.000,2020-01-01 00:10:01.500,89.5,4626,80,67,37,2020010100
25788,2020-01-01 00:07:06.700,2020-01-01 00:10:00.400,173.7,4929,58,44,43,2020010100
25789,2020-01-01 00:02:33.100,2020-01-01 00:09:58.400,445.3,4370,30,23,76,2020010100
25790,2020-01-01 00:02:45.500,2020-01-01 00:09:42.400,416.9,4544,259,250,30,2020010100
25791,2020-01-01 00:03:48.100,2020-01-01 00:09:40.000,351.9,4960,64,3,27,2020010100
25792,2020-01-01 00:58:10.400,2020-01-02 00:09:28.100,83477.7,3841,310,296,12,2020010100
25793,2020-01-01 00:02:18.900,2020-01-01 00:09:25.000,426.1,2997,218,160,36,2020010100
25794,2020-01-01 00:03:22.000,2020-01-01 00:09:23.000,361.0,5234,381,118,21,2020010100
25795,2020-01-01 00:01:00.200,2020-01-01 00:09:21.700,501.5,1916,86,77,57,2020010100
25796,2020-01-01 00:00:04.800,2020-01-01 00:09:09.000,544.2,5823,93,15,26,2020010100
25797,2020-01-01 00:04:43.200,2020-01-01 00:08:27.900,224.7,1288,341,280,26,2020010100
25798,2020-01-01 00:02:51.800,2020-01-01 00:08:22.800,331.0,4809,343,21,32,2020010100
25799,2020-01-01 00:04:39.900,2020-01-01 00:08:19.800,219.9,4983,350,67,92,2020010100
25800,2020-01-01 00:56:51.600,2020-01-02 00:08:16.500,83484.9,5050,9,30,50,2020010100
25801,2020-01-01 00:01:54.700,2020-01-01 00:08:07.600,372.9,6420,3,11,60,2020010100
25802,2020-01-01 00:58:51.700,2020-01-02 00:07:52.500,83340.8,977,17,30,70,2020010100
25803,2020-01-01 00:05:41.300,2020-01-01 00:07:41.700,120.4,6055,239,247,15,2020010100
25804,2020-01-01 00:02:50.200,2020-01-01 00:07:35.000,284.8,6340,101,108,28,2020010100
25805,2020-01-01 00:02:38.300,2020-01-01 00:07:26.700,288.4,5610,238,247,62,2020010100
25806,2020-01-01 00:02:07.000,2020-01-01 00:07:18.100,311.1,4011,309,312,73,2020010100
25807,2020-01-01 00:59:37.000,2020-01-02 00:06:57.300,83240.3,6095,16,66,10,2020010100
25808,2020-01-01 00:56:51.600,2020-01-02 00:06:28.700,83377.1,4393,4,67,91,2020010100
25809,2020-01-01 00:01:10.400,2020-01-01 00:06:23.200,312.8,4483,256,239,8,2020010100
25810,2020-01-01 00:02:08.600,2020-01-01 00:06:18.000,249.4,6493,125,122,24,2020010100
25811,2020-01-01 00:53:54.100,2020-01-02 00:05:53.700,83519.6,5242,93,22,48,2020010100
25812,2020-01-01 00:56:49.900,2020-01-02 00:05:46.800,83336.9,6070,66,3,213,2020010100
25813,2020-01-01 00:58:23.300,2020-01-02 00:05:38.600,83235.3,5444,80,44,81,2020010100
25814,2020-01-01 00:56:38.300,2020-01-02 00:05:28.400,83330.1,5048,100,223,128,2020010100
25815,2020-01-01 00:58:52.300,2020-01-02 00:05:27.700,83195.4,4336,100,67,76,2020010100
25816,2020-01-01 00:03:03.000,2020-01-01 00:05:24.000,141.0,5555,97,98,26,2020010100
25817,2020-01-01 00:03:37.200,2020-01-01 00:05:21.800,104.6,6371,310,309,65,2020010100
25818,2020-01-01 00:58:34.500,2020-01-02 00:05:09.600,83195.1,5855,114,108,38,2020010100
25819,2020-01-01 00:54:52.100,2020-01-02 00:04:37.800,83385.7,4798,22,30,37,2020010100
25820,2020-01-01 00:02:29.400,2020-01-01 00:04:28.000,118.6,5603,235,160,54,2020010100
25821,2020-01-01 00:53:04.900,2020-01-02 00:04:24.700,83479.8,4733,19,60,65,2020010100
25822,2020-01-01 00:57:02.100,2020-01-02 00:04:06.000,83223.9,4648,50,16,15,2020010100
25823,2020-01-01 00:01:40.400,2020-01-01 00:03:56.200,135.8,6458,8,16,16,2020010100
25824,2020-01-01 00:59:19.300,2020-01-02 00:03:01.300,83022.0,5017,50,27,67,2020010100
25825,2020-01-01 00:53:14.500,2020-01-02 00:02:48.100,83373.6,5859,22,30,31,2020010100
25826,2020-01-01 00:51:41.300,2020-01-02 00:01:35.900,83394.6,5043,9,369,8,2020010100
25827,2020-01-01 00:59:26.400,2020-01-02 00:01:10.300,82903.9,6058,243,239,27,2020010100
25828,2020-01-01 00:47:34.300,2020-01-02 00:00:13.300,83559.0,1544,42,95,43,2020010100
25829,2020-01-01 00:57:03.600,2020-01-01 00:59:58.800,175.2,6536,383,44,27,2020010100
25830,2020-01-01 00:49:42.100,2020-01-01 00:59:38.400,596.3,5357,80,129,2,2020010100
25831,2020-01-01 00:48:17.900,2020-01-01 00:59:27.800,669.9,416,112,43,255,2020010100
25832,2020-01-01 00:51:33.700,2020-01-01 00:59:22.200,468.5,5958,16,30,27,2020010100
25833,2020-01-01 00:45:45.900,2020-01-01 00:58:32.900,767.0,6341,11,30,89,2020010100
